
Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,
Bar Aurora,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37892554166667,2.168477444444444,-----,
Cafeteria Gatto Rosa,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.40250184722222,2.138153,-----,
Restaurant Blau Cafè,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08017,BARCELONA,ESPANYA,41.40959091944444,2.125795,http://www.blaucafe.com,
Restaurant Telepizza *Caravel·la La Niña,-,-----,Les Corts,les Corts,BARCELONA,08017,BARCELONA,ESPANYA,41.39178687222222,2.1318372222222224,-----,
Restaurant Kiku Chan,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38725505833333,2.1346515833333335,-----,
Restaurant Salero,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38426595833333,2.1840161666666664,
Restaurant Bar Fortuny,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.382275525,2.168812027777778,-----,
Bar Restaurant Ca la Maria,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37492800277778,2.139034222222222,-----,
Jamaica Coffee Shop *La Maquinista,-,-----,Sant Andreu,el Bon Pastor,BARCELONA,08030,BARCELONA,ESPANYA,41.44077756666666,2.198467194444444,http://www.jamaicacoffeeshop.es,
Restaurant Kiquiriki,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40316356666666,2.1561227499999998,-----,
Restaurant Karakala,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.402764786111106,2.1565443055555553,http://www.karakala.com,
Restaurant Xinès Aleluya,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08003,BARCELONA,ESPANYA,41.38354826388889,2.1790932499999998,-----,
Bar Restaurant Casa Ovidio Lugo II,-,-----,Horta-Guinardó,la Vall d'Hebron,BARCELONA,08035,BARCELONA,ESPANYA,41.43062451388889,2.147663722222222,-----,
 Company *Glòries,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.404945033333334,2.192503722222222,http://www.pansandcompany.com,
Restaurant La Vitamínica d'Horta,-,-----,Horta-Guinardó,Horta,BARCELONA,08032,BARCELONA,ESPANYA,41.428697155555554,2.162772527777778,-----,
Restaurant Agua,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.383444583333336,2.1954624444444444,http://www.grupotragaluz.com,
Restaurant Xinès Salón Amistad,-,-----,Sant Martí,el Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41353888333333,2.1886652499999997,-----,
Restaurant Boston Pizza *Mandri,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40178791388889,2.1352491666666666,-----,
Restaurant Boston Pizza *Numància,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.385576630555555,2.136781611111111,-----,
Bar La Granja,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38204183055556,2.175318083333333,-----,
Restaurant Atahualpa,-,-----,Nou Barris,les Roquetes,BARCELONA,08033,BARCELONA,ESPANYA,41.44627584722222,2.1767045,-----,
Bar Jaime Duran Gramunt,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.374041150000004,2.1671710277777776,-----,
Bar La Carabela,-,-----,Les Corts,les Corts,BARCELONA,08017,BARCELONA,ESPANYA,41.391821855555555,2.1332216666666666,-----,
Restaurant Punto Sabroso,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37903000277778,2.12594825,-----,
Bar Restaurant Nou Candanchú,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40048832222222,2.1576555833333333,-----,
Restaurant La Rioja,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.385535625,2.1739968888888885,-----,
Restaurant Premium Café,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.395383975,2.1442210555555556,-----,
Restaurant Avril,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.39827963888889,2.160726388888889,-----,
Caffé di San Marco,-,-----,Gràcia,Vallcarca i els Penitents,BARCELONA,08023,BARCELONA,ESPANYA,41.41363613888889,2.1385804999999998,-----,
Bar Los Peces,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38297173611111,2.1850030277777774,
Bar cafeteria Il Caffè di Roma *La Rambla,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38097291111111,2.173688611111111,-----,
Restaurant Xinès Hong Kong,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37585689722222,2.138614138888889,-----,
Cafè Teatro Macumba SL,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.39078307222222,2.185143194444444,-----,
Bar  la Garrofa,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38173018055556,2.1798136388888887,-----,
Restaurant Al Passatore *Pla Palau 8,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38332817777778,2.182889583333333,
Restaurant Mango *Diagonal,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.386078294444445,2.1256705,-----,
Restaurant La Collita,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.391653025,2.1917432499999996,-----,
Restaurant Tablao El Cordobés,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.37896795555556,2.174627861111111,http://www.tablaocordobes.com,
Cafeteria San Marco,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.39800622222222,2.122891777777778,-----,
Restaurant La Bodega,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40125289444444,2.1467158888888886,http://www.labodegapmolina.com,
Restaurant Japonès Hanabishi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40594835555555,2.13531025,http://www.hanabishibcn.com,
Restaurant El Celler de Macondo,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38255936388889,2.181529611111111,
Restaurant La Taverna del Born,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38536943333333,2.1830480555555556,
Restaurant Bouquet,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38854270555556,2.136161722222222,-----,
Bar Restaurant Meda's Marítim,-,-----,Sants-Montjuïc,la Marina del Prat Vermell,BARCELONA,08039,BARCELONA,ESPANYA,41.36801169444445,2.175124611111111,http://www.areas.es,
Restaurant Pizzeria La Verònica,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37944091666667,2.167887611111111,-----,
Bar cafeteria Il Caffè di Roma *Diagonal,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39608069444444,2.156736722222222,-----,
Cerveseria Restaurant El Dique,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.379448905555556,2.1879407777777775,-----,
Llibreria - Cafè Gai - Lèsbica Antinous,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37794351666667,2.1783974166666664,http://www.antinouslibros.com,
Restaurant Acontraluz,-,-----,Sarrià-Sant Gervasi,les Tres Torres,BARCELONA,08017,BARCELONA,ESPANYA,41.398216472222224,2.1303038333333335,http://www.acontraluz.com,
Cafeteria Com a Casa,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.386684725,2.1327605833333334,-----,
Restaurant Bar Margarita Blue,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37794345277778,2.1783973888888886,-----,
Restaurant Clàssic Gòtic,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38047480833333,2.1803939166666666,-----,
Restaurant Telepizza *Onze Setembre,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.429805377777775,2.1915485833333332,http://www.telepizza.es,
Restaurant Riau Riau,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.39727270555556,2.1916133055555553,-----,
Restaurant Euskal Etxea,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38480518888889,2.182224888888889,
IZNAJAR GONZALEZ FRANCISCO,-,-----,Nou Barris,Vallbona,BARCELONA,08033,BARCELONA,ESPANYA,41.46512153611111,2.180523222222222,-----,
Mesón Pueblo Nuevo,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39765425,2.203592277777778,-----,
Bar Restaurant Septimània,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.405201930555556,2.1468189444444445,-----,
Bar Restaurant Hard Rock Café,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38591283611111,2.170716194444444,http://www.hardrock.com,
Bar Restaurant I Què,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.404513627777774,2.1554398055555555,-----,
Restaurant La Tasca de Sant Gervasi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.395016222222225,2.1446971388888887,-----,
Restaurant Gerard's,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.400435877777774,2.1396956944444443,-----,
Restaurant Shell Fish,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37661361944444,2.1383130833333333,-----,
Bar Restaurant El Sol,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.384915375,2.166744833333333,-----,
The Bagel Shop,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.384764141666665,2.1722020555555552,-----,
Cafeteria Restaurant El Raco de la Lluna,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37250884444445,2.161325277777778,-----,
Cerveseria Viejo Cop,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08003,BARCELONA,ESPANYA,41.38752480833333,2.1738297777777777,-----,
Restaurant Andorra,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38916343333333,2.178264194444444,
Il Panetto Bar,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38410816111111,2.177999333333333,-----,
Bar Restaurant  Rebosp Vallespir,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38229287777778,2.1350291111111113,-----,
Restaurant Lombardo II,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.378436683333334,2.122514277777778,-----,
 Sans,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.383605313888886,2.180953861111111,
Cafes El Magnífico,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38353999722222,2.1809861666666666,
Bar Deportivo,-,-----,Sant Martí,la Verneda i la Pau,BARCELONA,08020,BARCELONA,ESPANYA,41.421967525,2.202277555555556,-----,
Restaurant Telepizza *Badal,-,-----,Sants-Montjuïc,la Bordeta,BARCELONA,08014,BARCELONA,ESPANYA,41.36709166111111,2.1343468055555554,http://www.telepizza.es,
Restaurant El Racó de l'Avi Tarré,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.419721852777776,2.1773857777777774,http://www.elracodelavi.com,
Restaurant La Torre del Fang,-,-----,Sant Andreu,Navas,BARCELONA,08027,BARCELONA,ESPANYA,41.41574922777777,2.1910359166666664,-----,
Bar Restaurant Villa de Meira,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37866965,2.1658673611111112,-----,
Restaurant Japonès Ken,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39425169444444,2.1258900555555558,-----,
Restaurant Pla,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38227898888889,2.178569638888889,http://www.pla-repla.com,
Bar Celler La Bodegueta,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.42146965833333,2.174467694444444,-----,
Restaurant Pizzeria Vivaldi,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.38185084166667,2.137936861111111,-----,
Restaurant Kashmir,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.378932444444445,2.1719745833333333,-----,
Restaurant La Cerería,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38153672777778,2.176708222222222,-----,
Restaurant Cantina Machito,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40409848611111,2.1576145277777776,-----,
Bar Restaurant La Flor de la Canela,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37580246388889,2.1398141944444444,-----,
El Café que Pone Muebles Navarro,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38077265,2.1671719166666663,-----,
Bar Diez a Tope,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39649630555556,2.1441608333333333,-----,
Bar Restaurant El Último Agave,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39614303888889,2.148943027777778,-----,
Restaurant La Taberna del Cura,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40047953888889,2.1545605,http://www.monchos.com,
Bar Restaurant Txirimiri,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38463278611111,2.1794771944444444,
Restaurant Rincón del Jamón,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.38918952777778,2.1955764999999996,http://www.rincondeljamon.com,
Restaurant San Telmo,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37359026666667,2.1705294444444445,-----,
Bar E. Trial,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42666251666667,2.18272275,-----,
Restaurant Pla dels Àngels,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38262501111111,2.166519138888889,-----,
Bar Restaurant Cuatro Hermanos,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37748627777778,2.173404305555555,-----,
Bar Restaurant La Perla *Pg Exposició,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37128574166667,2.1594578055555553,-----,
Bar el Larguero Cuevas,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.41300678333333,2.193959722222222,-----,
Pastisseria Caelum,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.383021086111114,2.174379333333333,-----,
Bar Bocatta *Pg Sant Antoni,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.376402436111114,2.1361475833333334,http://www.bocatta.es,
Restaurant Braseria La Bodegueta del Poble-sec,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37411773888889,2.163203222222222,-----,
Restaurant Balmes 413,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.407485494444444,2.137665,-----,
 Ready *Fontanella,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08010,BARCELONA,ESPANYA,41.38792043611111,2.1724494166666664,http://www.freshandready.net,
Restaurant Bunga Raya,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.385903575,2.180321722222222,
Bar Restaurant Comercio,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.388581183333336,2.1813061944444443,
Restaurant L' Opalina,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37653900555556,2.13831125,-----,
Restaurant El Racó d'en José Luis I,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.390896519444446,2.1978509444444443,http://www.accua.com,
Bar Restaurant Ondarra-Berri,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.394310427777775,2.148212083333333,-----,
Restaurant Pizzeria Sabor d'Italia,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.405137761111106,2.1462381666666666,http://www.larutadelabuenamesa.com,
Bar Restaurant Au Bar,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40450127222222,2.1568954166666665,-----,
Restaurant Sixties Bcn,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.386110175,2.17544925,-----,
Café Galeria d'Art Nou 3,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38282565833333,2.1686733888888887,http://www.ctv.es/ebano/nou3.htm,
Bar La Coctelera,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.42782471666666,2.1670042777777776,-----,
Bar Los Cipreses,-,-----,Nou Barris,Vallbona,BARCELONA,08033,BARCELONA,ESPANYA,41.46626319166667,2.1829503333333333,-----,
 Coffee,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08010,BARCELONA,ESPANYA,41.38693303611111,2.1716760277777776,-----,
Bar Bahia,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38035848333333,2.1774864722222222,-----,
Restaurant El Edén de Laforja,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.400055788888885,2.1510015,http://www.eledendelaforja.com,
Restaurant Singlot,-,-----,Gràcia,Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40811865277777,2.161465722222222,-----,
Restaurant Friends,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39014951111111,2.1386270555555553,-----,
Restaurant Suborn,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.385729319444444,2.1852005277777775,
Restaurant Cap Sa Sal,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.377479433333335,2.1900565277777777,-----,
Cafeteria Bracafé *Sant Antoni Maria Claret,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08025,BARCELONA,ESPANYA,41.404985894444444,2.165900777777778,http://www.bracafe.com,
Restaurant Racó del Sikkim,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.41020141111111,2.1710601388888886,-----,
Restaurant El Caliu,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37399576111111,2.136456611111111,-----,
Restaurant Kikiriki,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37329069166667,2.146374888888889,-----,
Restaurant Euskal Basea S L,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.383382822222224,2.180795972222222,
Xavi Bar,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.397900794444446,2.193870138888889,-----,
Bar Restaurant Cal Pere,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37584348055556,2.1453389166666668,-----,
Cafeteria Restaurant Buenas Migas *Pl Bonsuccés,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.383708702777774,2.1698885555555556,http://www.buenasmigas.com,
Bar cafereria Il Caffé di Roma *Via Laietana,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.386192975,2.1759630555555556,
Bar Restaurant Elisabets,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38371302777778,2.1691243055555556,-----,
Restaurant Abrevadero,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.374169844444445,2.168562861111111,-----,
Restaurant Txikiteo,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.377101616666664,2.1777220833333333,-----,
Ristorante Inmortales Trattoria Originale,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40178425,2.142399888888889,-----,
Restaurant La Nueva Oficina,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.409340130555556,2.1716815555555553,-----,
Restaurant El Gran Cafè,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38136515,2.176346305555555,http://www.grupcacheiro.com,
Restaurant El Clandestino,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.397625130555554,2.1233346944444444,http://www.elclandestinoclub.com,
Restaurant O Meu Lar,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37360381388889,2.163482138888889,http://www.omeular.es,
Bar Restaurant Obarazal Mundial,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37479492222222,2.1634196944444444,-----,
El Pebrot i El Petit Cargol,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.376098516666666,2.1367943055555556,-----,
 Àpat,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.37783661388889,2.1756960555555556,-----,
Bar Restaurant A' Ruta Galega Casa Toriano,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.40832047777778,2.188513583333333,-----,
Restaurant Cocteleria La Fondue de Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.397504383333334,2.155862583333333,-----,
Restaurant La Cocotte Minute,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38443547777778,2.182766027777778,
Restaurant El Pebre Blau,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38405121388889,2.181508583333333,
Restaurant Betawi,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38570858611111,2.173747972222222,http://www.restaurantbetawi.com,
Restaurant Dionisos *Marquès d'Argentera,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.385477808333334,2.1854394166666666,
Gelateria Dino *La Rambla,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380035125,2.1745084166666664,-----,
Restaurant El Suquet de l'Almirall,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37620381388889,2.189133694444444,-----,
Bar Restaurant Nicasso,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38429169444444,2.180012861111111,
Restaurant Lonja de Tapas *Pla Palau,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38327518055556,2.182843083333333,
Bar Teteria  Arabe La Fibula,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37451488333333,2.1624747777777777,-----,
Restaurant Xinès Chun Yue,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40101569722222,2.2011366111111115,-----,
Tasca es Bandoler,-,-----,Horta-Guinardó,Horta,BARCELONA,08031,BARCELONA,ESPANYA,41.430116299999995,2.1624258333333333,-----,
 Coffee Company,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38516964722222,2.177318861111111,
Restaurant Meixon Vallespir,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.380159105555556,2.136694,-----,
Restaurant El Camarote de Tomás,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.374545902777776,2.154409277777778,-----,
Bar Restaurant Wonka,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.398634908333335,2.1597413055555554,http://www.barcewonka.com,
Bar Restaurant El Taxidermista,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38046697777778,2.1752735277777777,-----,
Cafeteria Restaurant Mamacafé,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.382719055555555,2.1687819444444445,-----,
Restaurant Passió Ibèrica,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.378150097222225,2.14440325,-----,
Restaurant Casa Cristòfol,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.437314011111106,2.188322222222222,http://www.casacristofol.net,
